12194,9.59,11.22,-1.63,1.93,3,1,0,2,0
12231,7.43,11.11,-3.68,1.36,3,1,0,2,0
12268,5.87,10.95,-5.08,0.72,3,1,0,2,0
12305,5.96,10.8,-4.84,0.16,3,1,0,2,0
12342,3.57,10.59,-7.02,-0.55,3,1,0,2,0
12379,3.54,10.37,-6.84,-1.18,4,1,0,0,0
12416,5.13,10.22,-5.08,-1.57,4,1,0,0,0
12453,7.43,10.13,-2.7,-1.69,4,1,0,0,0
12490,7.03,10.04,-3.01,-1.82,4,1,0,0,0
12527,6.49,9.93,-3.44,-1.98,4,1,0,0,0
12564,5.55,9.8,-4.26,-2.21,4,1,0,0,0
12601,4.78,9.65,-4.87,-2.47,4,1,0,0,0
12638,6.51,9.56,-3.05,-2.53,4,1,0,0,0
12675,6.99,9.48,-2.49,-2.53,4,1,0,0,0
12712,9.96,9.49,0.46,-2.23,4,1,0,0,0
12749,7.93,9.45,-1.51,-2.16,4,1,0,0,0
12786,7.37,9.39,-2.01,-2.14,4,1,0,0,0
12823,12.02,9.46,2.56,-1.67,4,1,0,0,0
12860,9.56,9.47,0.1,-1.5,4,1,0,0,0
12897,10.93,9.51,1.42,-1.2,4,1,0,0,0
12934,11.21,9.56,1.65,-0.92,4,1,0,0,0
12971,12.18,9.64,2.54,-0.57,4,1,0,0,0
13008,10.32,9.66,0.66,-0.45,4,1,0,0,0
13045,12.69,9.75,2.93,-0.11,4,1,0,1,0
13082,13.92,9.88,4.05,0.3,4,1,0,1,0
13119,11.9,9.94,1.96,0.47,4,1,0,1,0
13156,11.7,9.99,1.71,0.59,4,1,0,1,0
13193,11.18,10.03,1.16,0.65,4,1,0,1,0
13230,10.68,10.05,0.63,0.65,4,1,0,1,0
13267,10.54,10.06,0.48,0.63,4,1,0,1,0
13304,10.47,10.07,0.4,0.61,4,1,0,1,0
13341,10.31,10.08,0.23,0.57,4,1,0,1,0
13378,10.34,10.09,0.26,0.54,4,1,0,1,0
13415,10.75,10.11,0.64,0.55,4,1,0,1,0
13452,10.7,10.13,0.58,0.55,4,1,0,1,0
